,UNITID,ADM_RATE,SATVRMID,SATMTMID,ACTCMMID,ACTCM25,ACTCM75,COSTT4_A,UGDS,C150_4,RET_FT4,MD_EARN_WNE_MALE0_P6,MD_EARN_WNE_MALE1_P6,MD_EARN_WNE_MALE0_P10,MD_EARN_WNE_MALE1_P10
281,151290,0.5610000491142273,501.0,617.9999999701977,21.0,18.0,24.0,38413.000000000466,1452.0,0.39889997243881226,0.72079998254776,27744.0,43608.0,45532.0,59307.00000000023
282,151306,0.9206000566482544,540.0,530.0,22.0,19.0,25.0,20490.0,6689.0,0.5407000184059143,0.617400050163269,39617.0,46671.0,41214.0,54272.999999999534
283,151324,0.8991,515.0,500.0,20.0,16.0,23.0,21619.0,10348.0,0.4078,0.6199,34274.0,40656.0,38501.0,49727.0
284,151333,0.6728999614715576,525.0,535.0,21.0,16.999999940395355,23.0,16780.0,2774.0,0.39900004863739014,0.677299976348877,37046.0,46883.0,41586.0,49797.0
285,151342,0.7350000143051147,520.0,529.9999999403954,20.0,17.0,23.0,16024.999999970198,4261.0,0.44040000438690186,0.7241000533103943,36799.0,46735.0,37910.0,49471.0
286,151351,0.7890999913215637,625.0,630.0,28.0,24.0,31.0,25070.0,32597.0,0.798799991607666,0.8944000005722046,49620.0,56556.0,58385.0,72090.0
287,151360,0.6962999701499939,510.0,495.0,19.0,16.0,21.0,13730.0,3192.0,0.3539999723434448,0.6297000050544739,38480.0,42361.0,42548.0,61171.0
288,151379,0.7874000668525696,515.0,505.0,20.0,17.0,23.0,18046.0,4077.0,0.38830000162124634,0.6389999985694885,39327.0,45225.0,42983.0,52780.0
289,151388,0.6016000509262085,529.9999999403954,520.0,19.0,17.0,22.0,14686.0,3241.9999999701977,0.38929998874664307,0.6066999435424805,40039.0,46004.0,41306.0,49003.0
290,151786,0.6169999837875366,525.0,515.0,21.0,16.000000059604645,24.0,49992.0,2248.0,0.680899977684021,0.8904999494552612,52288.0,51824.0,55496.0,63822.0
291,151801,1.0077000260353088,575.0,560.0000000596046,22.0,19.0,26.0,39315.00000000186,2517.0,0.7652000188827515,0.7970000505447388,50814.0,58920.0,52922.0,65292.0
292,152080,0.1394999623298645,714.9999999403954,760.0,34.0,31.0,35.0,74165.0,8810.000000029802,0.9480000138282776,0.9745999574661255,84134.0,93183.0,79084.0,111035.0
293,152099,0.5980001091957092,525.0000000596046,514.0,19.0,16.0,20.0,38536.0,641.0,0.4697999954223633,0.683899998664856,34809.000000059605,52843.0,42046.00000000023,48658.0
294,152318,0.8022000193595886,644.9999999403954,687.9999999403954,28.999999940395355,26.0,33.0,70362.99999999953,1911.0,0.9061999917030334,0.874299943447113,86006.0,89616.0,98885.0,101357.0
295,152336,0.9901999831199646,533.0,532.0,23.0,18.0,26.0,41087.0,1708.0,0.5494999885559082,0.6317000389099121,42586.0,51898.0,50843.0,54754.0
296,152530,0.5861999988555908,590.0,610.0,24.0,22.0,27.0,49168.99999999907,1780.0,0.7132999897003174,0.8452999591827393,43068.0,54356.0,43577.0,55373.0
297,152567,0.8974000215530396,575.0,604.9999999403954,26.0,23.0,27.0,45260.000000000466,2181.0,0.6157999634742737,0.7145000100135803,40925.0,61595.0,43298.0,65064.0
298,152600,0.8238999843597412,595.0,595.0,26.0,21.0,29.0,52599.0,2759.999999985099,0.7170000076293945,0.8910000324249268,52074.0,62294.0,55374.999999999534,77680.00000000023
299,153001,0.5756999850273132,505.0,505.0,22.0,19.0,26.0,47780.0,1282.0,0.6604999899864197,0.8069000244140625,40918.0,50535.0,45835.0,59029.0
300,153108,0.6014999747276306,551.0,616.0,20.0,18.0,23.0,53647.0,1150.0,0.6177999973297119,0.8545000553131104,41608.0,54880.0,51307.0,66938.0
301,153126,1.0521999597549438,526.0,521.0000000596046,21.0,16.999999940395355,23.0,48163.0,607.0000000596046,0.6343000531196594,0.7390999794006348,47210.0,50679.0,52974.0,62781.0
302,153144,0.6693,609.0,580.0,25.0,22.0,28.0,55101.0,1369.0,0.6556,0.745,41370.0,44643.0,51590.0,57088.0
303,153162,0.6252000331878662,611.0000000596046,635.0,25.0,23.0,28.0,60755.0,1012.0,0.6194999814033508,0.7102999687194824,41445.0,44579.0,50954.999999999534,56658.99999999907
304,153250,0.7776000499725342,570.0,590.0,25.0,20.0,28.0,46121.0,1280.0000000596046,0.7745000123977661,0.8502999544143677,42338.0,57712.0,38626.0,64679.0
305,153269,0.6761999726295471,610.0,610.0,28.999999940395355,24.0,32.0,58595.0,2852.0,0.8408999443054199,0.7886999845504761,57799.0,68009.0,78434.0,92320.0
306,153278,0.7235000133514404,464.99999994039536,480.0,21.0,18.0,22.0,50250.0,1823.0,0.42170000076293945,0.6283000111579895,43575.0,48820.0,46877.0,55661.0
307,153302,0.9270000457763672,559.9999999403954,530.0,24.0,16.999999940395355,29.0,28749.999999996275,173.0,0.5773000121116638,0.8652999997138977,28280.0,47672.0,25243.000000003725,54204.0
308,153320,0.6229,560.0,545.0,22.0,18.0,25.0,27873.0,261.0,0.5072,0.68,21069.0,37156.0,26583.0,49136.0
309,153366,0.5815999507904053,529.9999999403954,479.99999994039536,21.0,18.0,25.000000059604645,43750.0,807.0,0.42250001430511475,0.9184000492095947,42502.0,44593.0,50739.0,49181.0
310,153375,0.9975999593734741,495.0,529.9999999403954,19.0,16.0,21.0,39643.0,1719.0,0.5911999940872192,0.6464999914169312,44844.0,52285.0,55599.0,60216.0
311,153384,0.21779996156692505,701.9999999403954,747.0,34.0,32.0,34.0,69990.0,1710.9999999403954,0.9351999759674072,0.9594999551773071,49623.99999999988,51641.0,65956.0,64786.0
312,153603,0.934999942779541,575.0,652.0,25.0,22.0,28.0,21710.0,26611.999999999767,0.7337999939918518,0.8686000108718872,47461.000000000466,61218.0,55301.0,72942.0
313,153621,0.5859999656677246,500.0,486.0,21.0,19.0,23.0,40419.0,588.0,0.40420001745224,0.432699978351593,39864.0,43142.0,47733.0,53643.0
314,153658,0.8243000507354736,610.0,634.9999999403954,26.0,21.0,30.0,25870.999999999534,22430.00000000093,0.7122999429702759,0.8546000123023987,51869.0,59620.0,61823.0,74484.99999999977
315,153825,0.5795999765396118,521.0,500.0,24.0,21.0,25.0,47071.0,1215.0,0.6593999862670898,0.7169000506401062,47970.0,49993.0,49737.0,63018.0
316,153834,0.619700014591217,561.0,555.0000000596046,24.0,21.0,27.0,57467.0,1862.0000000596046,0.7088999152183533,0.835800051689148,46290.0,50348.0,53767.0,72203.0
317,154095,0.7735999822616577,556.0,555.0,22.0,19.0,26.0,20087.00000000093,8184.999999999069,0.694100022315979,0.8314999938011169,44094.0,52066.0,48928.0,61465.0
318,154101,0.6761000156402588,565.9999999403954,566.0,24.0,21.0,27.0,45402.0,1070.0,0.6668000221252441,0.7803000211715698,41366.0,51325.0,48362.0,61217.0
319,154235,0.9089000225067139,525.0,710.0000000298023,23.0,20.0,24.0,47099.0,2208.9999999403954,0.6030999422073364,0.7163999676704407,50347.0,54148.0,55466.0,69800.0
320,154350,0.7669000029563904,555.0,575.0,21.0,18.0,25.0,53791.00000000093,1215.0,0.7340999841690063,0.7887000441551208,42980.0,51522.99999999907,50228.0,62150.0
321,154493,0.5209000110626221,541.9999999403954,545.0,21.0,19.999999940395355,23.0,43293.9999999993,3351.9999999701977,0.5192000269889832,0.5735000371932983,43925.0,53034.0,51433.0,59508.0
322,154518,0.568399965763092,510.0,505.0,20.0,17.0,22.0,34597.0,2368.0,0.3124999403953552,0.47259998321533203,41831.0,56813.0,39811.0,51709.0
323,154527,0.7457000613212585,600.0000000596046,570.0,25.000000059604645,22.0,26.0,55186.0,1488.0,0.5740999579429626,0.7741999626159668,41976.0,49224.0,56867.0,68069.0
324,154590,0.5821,485.0,485.0,19.0,16.0,21.0,37654.0,1162.0,0.3448,0.5587,37266.0,40804.0,41812.0,48492.0
325,154688,0.8831000328063965,555.0,562.0,23.0,20.0,25.0,46054.0,1344.0,0.6929000020027161,0.6956999897956848,52460.0,59880.0,59558.0,77934.0
326,154712,1.0125999450683594,610.0,595.0,25.0,21.0,28.0,46194.0,1968.0,0.6950998902320862,0.7454999685287476,40604.0,48900.0,41933.0,59986.0
327,154721,0.6776,480.0,495.0,21.0,18.0,23.0,42884.0,781.0,0.2901,0.6667,35368.0,39452.0,36422.0,47070.0
328,154749,0.7085999846458435,494.00000005960464,531.0000000596046,21.0,18.0,24.0,42922.00000000186,458.00000005960464,0.3532000184059143,0.7883999943733215,53723.0,44133.99999999907,46488.0,54102.0
329,155025,0.8402000069618225,483.0,483.0,22.0,19.0,25.0,19282.0,3068.999999985099,0.5383999943733215,0.7853000164031982,36581.0,43573.0,43328.0,51968.0
330,155089,0.4422999620437622,540.0,555.0,23.0,19.999999940395355,26.0,42607.000000000466,993.0,0.5612000226974487,0.6287000179290771,43072.99999999977,46964.0,49623.0,58494.99999999907
331,155335,0.7311999797821045,535.0,551.0,21.0,16.000000059604645,24.0,40729.0,921.0000000298023,0.49689996242523193,0.6682999730110168,43823.99999999907,53442.0,51388.0,63985.0
332,155414,0.7444999814033508,519.0,490.00000005960464,21.0,18.0,23.000000059604645,41135.0,623.0,0.4602999687194824,0.7874000072479248,44739.000000000466,47257.0,44044.0,59692.0
333,155496,0.5812,550.0,515.0,22.0,19.0,25.0,29131.0,225.0,0.6974,0.5122,30078.0,34629.0,34647.0,47951.0
334,155511,0.2711000442504883,504.99999994039536,514.9999999403954,21.0,19.0,23.0,44975.0,812.0,0.44609999656677246,0.45949995517730713,37350.0,40624.999999940395,47382.0,57082.0
335,155520,0.5853,500.0,525.0,22.0,18.0,26.0,42197.0,1160.0,0.42,0.6697,51036.0,49115.0,46922.0,54393.0
336,155627,-0.4907000660896301,445.0,469.99999994039536,21.0,17.0,23.0,48256.0,640.0000000596046,0.5696999430656433,0.4992000460624695,46979.0,51309.0,48472.0,56044.0
337,155681,0.9555,539.0,512.0,22.0,19.0,24.0,18267.0,4890.0,0.5204,0.7377,36669.0,45689.0,42517.0,53921.0
338,155812,1.066100001335144,540.0,476.99999994039536,21.0,16.999999940395355,23.0,41551.0,794.0,0.48669999837875366,0.653200089931488,54381.0,43470.9999999702,52094.0,63753.0
339,155900,0.47609996795654297,490.0,505.0,21.0,18.0,25.000000059604645,46414.0,1346.0,0.3675999641418457,0.7925999760627747,38139.0,59190.0,51142.0,60908.0
340,155937,0.3930000066757202,505.0,465.00000005960464,22.0,19.0,23.0,38414.0,558.0,0.520799994468689,0.6842000484466553,34845.0,42036.0,44814.0,54160.0
341,155973,0.5434000492095947,540.0000000596046,529.9999999403954,19.0,16.0,20.0,45069.0,438.0,0.4339999556541443,0.4350999593734741,49570.0,44256.0,49270.0,45939.0
342,156125,0.8690000176429749,555.0,575.0,25.000000059604645,20.0,28.000000059604645,19148.000000001863,11250.0,0.5328999757766724,0.6421999931335449,40657.0,50193.0,50985.0,61302.0
343,156189,0.25339996814727783,445.00000005960464,525.0,19.0,18.0,21.0,25652.0,506.00000005960464,0.34710001945495605,0.708899974822998,31208.0,40763.0,33032.0,40601.000000000466
344,156213,0.6441,605.0,585.0,25.0,21.0,28.0,40917.0,1584.0,0.6832,0.8205,31537.0,41099.0,37284.0,49845.0
345,156286,0.4660000205039978,590.0,565.0,25.0,22.0,28.0,59484.0,2474.0,0.6521000266075134,0.8046000003814697,50142.0,48619.0,57767.0,64719.0
346,156295,0.2232000231742859,655.0,611.0000000596046,25.0,24.0,27.0,64314.00000000006,1674.0,0.731999933719635,0.8401999473571777,32044.0,36605.0,38588.0,49327.0
347,156356,0.4610999822616577,550.0,599.9999999403954,24.0,21.0,27.0,36574.000000000466,768.0,0.33879995346069336,0.7267999649047852,37918.0,40584.0,36422.0,48445.0
348,156365,0.8334,505.0,542.0,21.0,18.0,24.0,38248.0,2522.0,0.4014,0.6275,28568.0,36482.0,30341.0,44820.0
349,156408,0.7982000112533569,572.0,632.0,28.0,25.0,32.0,56759.0,1377.0,0.8695999979972839,0.8901000022888184,45212.00000000186,47910.0,55393.0,73793.0
350,156541,0.8677999973297119,502.0,480.0,19.0,16.000000059604645,22.0,35939.9999999702,4262.0,0.5543999671936035,0.7552000284194946,36154.0,40222.0,37472.0,43948.0
351,156620,1.003700077533722,525.0,530.0,23.0,20.0,26.0,23338.0,10918.0,0.437000036239624,0.7711000442504883,36894.0,43209.0,38025.0,52695.0
352,156745,0.7875000238418579,625.0,617.0,25.000000059604645,22.0,28.000000059604645,53443.0,929.0,0.31610000133514404,0.7903000116348267,34370.000000003725,45936.0,48908.0,59372.0
353,157058,0.8912999629974365,520.0,517.9999999403954,23.0,21.0,25.0,14525.0,1612.0,0.32840001583099365,0.7516999840736389,31136.0,32215.0,37042.00000000093,42377.0
354,157076,0.6069999933242798,618.0000000596046,578.0000000596046,23.0,21.0,26.0,37930.0,887.0000000596046,0.4875999689102173,0.6806999444961548,38316.999999999534,40617.0,36187.000000000466,51897.0
355,157085,0.9721999764442444,590.0,610.0,26.0,21.0,29.0,29867.0,21982.0,0.6682000160217285,0.8555999994277954,43384.0,52774.0,52510.0,64120.99999999907
356,157100,0.4326000213623047,430.0,422.0,19.0,17.0,21.0,33043.0,576.0,0.3622000217437744,0.298799991607666,35447.0,40439.0,37200.0,45325.0
357,157289,0.661300003528595,590.0,590.0,26.0,22.0,29.0,29068.0,14118.0,0.6067999601364136,0.7994999885559082,43234.0,49860.0,48628.0,60108.0
358,157377,0.5869000554084778,525.0000000596046,510.0,21.0,19.0,23.0,41862.0,1197.9999999701977,0.5187000036239624,0.6327999234199524,36503.0,42852.0,42562.0,79759.0
359,157386,0.776,542.0,544.0,23.0,20.0,26.0,21987.0,5877.0,0.459,0.7321,32723.0,38369.0,37084.0,44899.0
360,157401,0.8336000442504883,594.0,571.0000000596046,26.0,21.0,28.999999940395355,20500.0,6762.0,0.5385000109672546,0.792199969291687,36355.000000000466,40724.0,38968.000000003725,55912.0
361,157447,0.9110000133514404,550.0,599.9999999403954,23.0,20.0,26.0,18065.0,9563.000000003725,0.4861999750137329,0.7560999989509583,39377.0,47874.0,43805.0,56492.0
362,157757,0.7932,505.0,535.0,20.0,17.0,22.0,37193.0,874.0,0.4011,0.7,40099.0,46915.0,46902.0,54602.0
363,157809,0.9112999439239502,560.0,550.0,22.0,19.0,26.0,42765.0,1499.0000000596046,0.589400053024292,0.5486000180244446,46936.0,52012.0,54677.0,68972.0
364,157818,0.9053000211715698,630.0,595.0,27.0,22.0,30.0,54076.0,905.0,0.643500030040741,0.8285999894142151,35282.0,46906.0,55307.0,61075.0
365,157863,0.5634,497.0,505.0,21.0,18.0,23.0,37499.0,1003.0,0.267,0.6371,27464.0,33904.0,35820.0,40118.0
366,157951,0.973099946975708,570.0,554.9999999403954,22.0,18.0,27.0,20629.0,12319.000000000466,0.5202000141143799,0.7426999807357788,35381.0,38963.0,39469.0,48938.0
367,158477,0.5987000465393066,590.0,585.0,26.0,23.0,28.999999940395355,55426.0,541.9999999403954,0.5798999667167664,0.633400022983551,41114.0,44081.0,48134.0,53863.0
368,158802,0.3881,540.0,510.0,21.0,19.0,23.0,31625.0,1215.0,0.5067,0.6694,29053.0,30483.0,36137.0,38565.0
369,159009,0.9970999956130981,531.0000000596046,515.0,18.0,16.0,21.0,25581.0,4195.999999940395,0.37199991941452026,0.7646999359130859,25468.0,24633.0,34977.0,38835.0
370,159382,0.5628,495.0,500.0,20.0,17.0,22.0,14608.0,2893.0,0.2831,0.5763,31934.0,40534.0,37292.0,46921.0
371,159391,0.7493000030517578,610.0,600.0,26.0,23.0,29.0,31929.0,23944.0,0.6966999769210815,0.8252000212669373,44482.0,53992.0,54399.0,71991.0
372,159416,0.8123999834060669,535.9999999403954,564.0,21.0,20.0,23.000000059604645,19512.0,2410.9999999701977,0.3035999536514282,0.6765999794006348,34616.0,45451.0,44040.0,53667.0
373,159568,0.6022999882698059,500.0,415.0,21.0,16.999999940395355,23.0,28230.0,934.0,0.4364999532699585,0.7196000218391418,38260.0,45993.0,41441.0,49963.0
374,159647,0.6510999798774719,684.9999999701977,721.0,25.0,22.0,28.0,25356.0,8084.0,0.6589000225067139,0.8062000870704651,41656.0,50372.0,46542.0,61003.0
375,159656,0.5573000311851501,595.0,565.0,25.0,22.0,28.0,53713.999999996275,3218.0,0.6355999708175659,0.7175000309944153,39147.0,38391.0,52241.0,48640.0
376,159717,0.9115999937057495,590.0,605.0,21.0,20.0,23.000000059604645,20856.0,5525.999999992549,0.48030000925064087,0.6907999515533447,35114.0,44901.0,40654.0,55258.0
377,159939,0.5382000207901001,556.0,545.0,23.0,20.0,25.0,22225.0,5687.0,0.47969990968704224,0.6550000309944153,37438.0,39972.0,43271.0,51302.0
378,159966,0.8227999806404114,567.0,625.0,24.0,20.0,26.0,21883.0,5687.0,0.5290000438690186,0.7210999727249146,36582.0,43013.0,41822.0,55617.0
379,160038,0.8198000192642212,580.0,599.9999999403954,22.0,19.0,24.0,24072.0,8117.0,0.4384000301361084,0.6934999823570251,39729.000000000466,45574.0,42944.0,51050.0
380,160621,0.3255999684333801,490.00000005960464,480.0,19.0,17.0,19.0,22869.0,6046.0,0.5130000114440918,0.5793999433517456,34811.0,33751.0,41566.0,47806.0
381,160658,0.79830002784729,553.0,595.0000000596046,23.000000059604645,21.0,24.0,23407.0,13033.000000000931,0.5470999479293823,0.7697998881340027,38235.0,45171.0,44409.0,57288.0
382,160755,0.08410000801086426,710.0,750.0,32.0,32.0,33.0,76707.0,8040.0,0.8705999255180359,0.9131999611854553,43283.0,57522.0,55739.0,67815.0
383,160904,0.6208000183105469,512.0,535.0,23.0,20.0,26.0,37041.99999999907,2558.9999999403954,0.5363999605178833,0.6579000353813171,42456.0,42169.0,47492.0,53940.0
384,161086,0.06280004978179932,714.9999999403954,755.0,34.0,31.0,35.000000059604645,73822.0,2006.0000000596046,0.8756999373435974,0.9349001049995422,52797.0,78808.00000000006,94328.0,80443.0
385,161253,0.8814000487327576,580.0,580.0,23.000000059604645,20.0,27.0,25123.0,8803.0,0.5354999899864197,0.6993999481201172,42492.0,47414.0,46296.0,61535.0
386,161457,0.8896000385284424,565.0,560.0000000596046,25.000000059604645,22.0,28.000000059604645,57017.0,2519.0,0.7357999682426453,0.8711000084877014,57117.0,51906.99999999988,55533.0,37109.0
387,161518,0.906999945640564,524.0000000596046,548.0,21.0,19.999999940395355,23.0,52360.0,1226.0,0.7067999839782715,0.8209999799728394,66307.0,53087.0,64753.0,41511.0
388,161554,0.763700008392334,535.0,529.9999999403954,24.0,21.0,25.0,20441.0,5229.0,0.40859997272491455,0.6793999671936035,39560.0,56548.0,54832.999999999534,43773.0
389,161873,0.7767999768257141,568.0,525.0,18.0,13.0,23.0,32158.0,1590.0,0.4546000361442566,0.9703999757766724,48394.0,52802.0,58830.0,62316.0
390,162007,0.7967,480.0,465.0,19.0,16.0,21.0,22338.0,5085.0,0.4336,0.696,43678.0,39923.0,51209.0,50081.0
391,162061,0.8338,560.0,565.0,22.0,19.0,25.0,37079.0,391.0,0.5192,0.6988,64956.0,74951.0,55594.0,91533.0
392,162210,0.656000018119812,435.0,450.00000005960464,23.0,16.000000059604645,30.0,31777.999999998603,801.9999999403954,0.4495999813079834,0.41359996795654297,47802.0,48886.0,67511.0,55792.0
393,162283,0.17750006914138794,425.00000005960464,410.0,18.0,13.999999940395355,22.0,21690.0,2362.0,0.26759999990463257,0.7615000605583191,38727.0,34705.0,45424.0,47021.0
394,162584,0.8197000026702881,535.0,505.0,20.0,17.0,23.0,25978.0,3825.0,0.4697999358177185,0.7196999788284302,42906.99999999977,51213.0,49171.0,62705.0
395,162654,0.813,590.0,555.0,26.0,21.0,30.0,61294.0,1439.0,0.6608,0.7523,38893.0,42195.0,51080.0,55851.0
396,162928,0.10860002040863037,735.0,780.0,34.0,33.0,35.0,73939.0,5890.999999985099,0.927299976348877,0.9744999408721924,88171.0,100563.0,88053.0,100297.0
397,163268,0.6411999464035034,625.0,640.0,27.0,24.0,29.0,25240.0,10754.0,0.7360999584197998,0.8730999827384949,53111.999999999534,63305.00000000023,66865.0,79701.0
398,163286,0.41200000047683716,665.0,705.0,33.0,29.0,35.000000059604645,27043.0,29626.0,0.8778000473976135,0.9471999406814575,61343.0,76608.0,72032.0,95425.0
399,163295,0.635200023651123,675.0,595.0,28.000000059604645,26.0,29.0,66668.0,1706.0,0.7457000017166138,0.8781999945640564,36777.0,37589.0,45675.0,45845.0
400,163338,0.7523000240325928,474.99999994039536,444.99999994039536,18.0,16.999999940395355,18.0,23589.999999998137,2002.0,0.43570005893707275,0.6126000285148621,34761.0,37075.0,43895.999999999534,49776.0
401,163453,0.6942999958992004,279.9999999701977,129.99999998509884,18.0,16.0,20.0,23650.0,6494.000000059605,0.47739994525909424,0.7048000693321228,42592.0,45121.0,47973.0,51269.0
402,163462,0.8144999742507935,570.0,515.0,22.0,19.999999940395355,23.000000059604645,57482.0,1840.0,0.7330999970436096,0.8509999513626099,48422.0,57764.0,56966.0,71988.0
403,163912,0.8848000168800354,595.0,580.0,24.0,19.0,30.0,31256.0,1346.0,0.7304999828338623,0.8892000317573547,52925.0,62785.99999999988,61287.0,70823.0
404,163976,0.62090003490448,655.0,655.0,29.0,28.000000059604645,31.0,69487.0,514.0,0.6223000288009644,0.8092000484466553,34374.0,40000.99999999988,52651.0,66330.00000000012
405,164076,0.7361999750137329,585.0,565.0,23.0,20.0,25.0,25627.0,19293.0,0.6906000375747681,0.8763999938964844,52544.0,58151.0,62924.0,68830.0
406,164173,0.8839999437332153,545.0,540.0,20.0,16.999999940395355,24.0,52446.0,3059.0,0.645599901676178,0.862500011920929,55092.0,55226.0,62391.0,74044.0
407,164270,0.6431,575.0,565.0,24.0,21.0,27.0,55295.0,1542.0,0.6659,0.8022,40046.0,46801.0,52377.0,59201.0
408,164447,0.6839,510.0,500.0,19.0,16.0,22.0,47742.0,1307.0,0.4669,0.6423,44221.0,45019.0,53859.0,47560.0
409,164465,0.09810006618499756,685.0,714.9999999403954,31.0,28.999999940395355,34.0,76632.0,1823.0,0.9768000245094299,0.9752999544143677,64316.0,87572.0,89475.99999999988,99156.0
410,164580,0.2840999960899353,655.0,705.0,30.0,26.0,32.0,72374.0,2287.0,0.9501000046730042,0.9506999850273132,89167.0,88527.0,141327.0,89984.0
411,164720,0.7343999743461609,525.0000000596046,515.0,17.0,12.0,23.000000059604645,56468.0,1456.9999999701977,0.48239994049072266,0.83160001039505,44396.0,40923.000000000466,51862.0,49152.0
412,164739,0.5023000240325928,640.0,675.0,28.0,26.0,30.0,70974.0,4137.000000059605,0.9022000432014465,0.9079999923706055,90219.0,89666.0,106867.0,118804.0
413,164924,0.265500009059906,705.0,730.0000000596046,33.0,31.0,34.0,75518.00000000047,9635.0,0.9617999792098999,0.9443999528884888,73162.0,91131.0,87634.0,119292.0
414,164988,0.15790003538131714,685.0,750.0,32.0,30.0,35.000000059604645,74818.0,16544.0,0.8873000144958496,0.9343000054359436,63157.0,76402.0,82671.0,97240.0
415,165015,0.2864999771118164,715.0,765.0,33.0,31.0,33.0,75684.0,3729.0,0.8647000193595886,0.9416999816894531,59392.0,63230.0,76469.0,77339.00000000047
416,165024,0.8517999649047852,530.0,520.0,24.0,21.0,25.0,23754.0,9078.000000029802,0.6232999563217163,0.7523000240325928,39734.000000000466,50336.0,60523.0,59168.999999996275
417,165529,0.9271,515.0,510.0,20.0,17.0,22.0,54643.0,2342.0,0.5308,0.614,38210.0,41622.0,39054.0,49801.0
418,165574,0.5477999448776245,516.0,490.0,20.0,16.0,22.0,59308.0,1345.0000000596046,0.4809001088142395,0.736299991607666,29638.0,30562.0,36652.0,49624.0
419,165644,0.54339998960495,454.99999994039536,479.99999994039536,20.0,17.0,23.0,37203.0,556.0,0.34640002250671387,0.5827000141143799,41008.000000000466,52532.0,47921.0,47250.0
420,165662,0.31060004234313965,660.0,655.0,29.0,28.000000059604645,31.0,71576.0,3925.0,0.854699969291687,0.9020999670028687,50766.0,42278.0,60993.0,58634.0
421,165671,0.7928000092506409,595.0,555.0,22.0,18.000000059604645,27.0,57369.0,2026.0,0.6601999998092651,0.7960000038146973,60423.0,51015.0,57007.0,73992.99999999977
422,165820,0.8981000781059265,530.0,535.0,22.0,19.0,23.000000059604645,21325.00000000093,3566.0,0.5446000695228577,0.7388999462127686,50101.0,50109.0,52323.0,66619.0
423,165866,0.7329,525.0,520.0,21.0,18.0,23.0,24923.0,3804.0,0.5623,0.6979,41600.0,48927.0,50795.0,57402.0
424,165936,0.7263000011444092,610.0,592.0,26.0,20.0,30.0,51442.0,1363.0000000298023,0.6878999471664429,0.8335000276565552,41045.0,56234.99999999977,58145.0,69474.0
425,166027,0.045499980449676514,730.0,780.0,34.0,33.0,35.0,75835.0,7512.0,0.9649000763893127,0.9532999992370605,78547.00000000047,103061.0,96077.99999999988,115643.0
426,166124,0.3422,665.0,680.0,30.0,28.0,32.0,69093.0,2931.0,0.8988,0.9309,66480.0,71853.0,77740.0,84866.0
427,166391,0.8365,535.0,540.0,23.0,20.0,25.0,53646.0,1629.0,0.5909,0.7402,47596.0,44996.0,52812.0,65910.0
428,166452,0.7364000082015991,560.0000000596046,534.0000000596046,20.0,18.0,23.000000059604645,49389.0,1954.0,0.583299994468689,0.8224999904632568,29406.0,42713.00000000023,57204.0,43913.0
429,166513,0.7487000226974487,610.0,625.0,27.0,24.0,29.0,29369.0,13817.0,0.6941999793052673,0.8014999628067017,64490.0,69733.0,55849.0,78591.0
430,166629,0.6767999529838562,630.0,655.0,29.0,26.0,33.0,31673.000000001863,24612.0,0.8402000069618225,0.9134999513626099,56469.0,66748.0,64390.0,76563.0
431,166656,0.7718000411987305,555.0,565.0,23.000000059604645,18.0,26.0,54995.0,4075.0,0.7521999478340149,0.8115999698638916,78732.0,69557.0,126989.0,134426.0
432,166683,0.0666000247001648,755.0,790.0,35.0,34.0,36.0,73050.0,4481.999999940395,0.9664000272750854,1.0019999742507935,118188.0,123062.0,133829.0,144286.0
433,167288,0.8959000110626221,485.00000005960464,535.0,21.0,16.999999940395355,26.0,24922.0,1296.0000000596046,0.6698001027107239,0.7470999360084534,46262.0,43107.0,44542.9999999986,47936.0
434,167358,0.16759997606277466,719.9999999403954,760.0,35.000000059604645,32.0,36.0,73236.0,14308.0,0.901199996471405,1.019499957561493,70857.00000000047,80678.0,87430.0,109277.0
435,167394,0.7509,530.0,520.0,21.0,18.0,24.0,48910.0,1106.0,0.7273,0.8227,50543.0,43627.0,54667.0,66691.0
436,167729,0.8646000027656555,565.0,545.0,19.0,18.0,20.0,26270.0,5319.0,0.564300000667572,0.7172999978065491,50094.0,53361.0,52186.0,64570.0
437,167899,0.7295000553131104,549.9999999403954,545.0000000596046,23.000000059604645,18.0,27.0,54026.0,2201.0000000596046,0.7459999918937683,0.9115999341011047,41392.0,44279.99999999255,46595.0,62853.0
438,167987,0.7211999893188477,545.0,545.0,21.0,16.999999940395355,24.0,28474.0,5803.0,0.6241000294685364,0.6973000168800354,55115.0,62814.0,48037.0,55942.0
439,168005,0.8193000555038452,549.9999999403954,555.0,24.0,21.0,26.0,58089.0,4628.0,0.5651999711990356,0.7889000773429871,54210.0,64060.0,65515.0,79522.0
440,168148,0.15279996395111084,715.0,760.0,33.0,33.0,34.0,76365.0,6059.0,0.9594000577926636,0.9619000554084778,41364.0,78835.0,73352.0,92171.0
441,168227,0.8624000549316406,559.9999999403954,590.0,25.0,22.0,28.999999940395355,54330.0,4198.0,0.7983999848365784,0.8424999117851257,66598.0,80243.0,69220.0,89432.0
442,168254,0.8537,575.0,580.0,25.0,22.0,27.0,50234.0,2746.0,0.6033,0.7823,44731.0,60196.0,60809.0,71406.0
